row_id,material_name,category,subcategory,building_phase,climate_zone,sector,actual_floor_count,building_area_m2,budget_tier,maintenance_preference,sustainability_priority,user_priority,climate_exposure_level,coastal_exposure,humidity_exposure,max_recommended_floors,compressive_strength_mpa,thermal_performance_score,moisture_resistance_score,corrosion_resistance_score,fire_resistance_score,durability_score,maintenance_score,sustainability_score,carbon_footprint_kgco2e,service_life_years,suitable_for_coastal,suitable_for_wet_zone,suitable_for_dry_zone,suitable_for_highland,recommended_for_residential,recommended_for_commercial,recommended_for_industrial,recommended,recommendation_score,decision_reasons
GCA005211,Asphalt Shingles,Roofing,Bituminous,Roof,Intermediate,Industrial,4,500,Medium,Low Maintenance,High,Cost,Medium,0,1,4,0,45,62,68,52,55,66,32,200,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; FAIL:low_maintenance_pref_but_high_maintenance_material; FAIL:high_sustainability_priority_but_low_score_material; FAIL:asphalt_shingles_degrade_in_tropical_humid_climate; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA005212,Asphalt Shingles,Roofing,Bituminous,Roof,Intermediate,Industrial,30,10000,Medium,Low Maintenance,High,Cost,Medium,0,1,4,0,45,62,68,52,55,66,32,200,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; FAIL:floors_30_exceeds_material_limit_4; PASS:carbon_cost_matches_budget_tier; FAIL:low_maintenance_pref_but_high_maintenance_material; FAIL:high_sustainability_priority_but_low_score_material; FAIL:asphalt_shingles_degrade_in_tropical_humid_climate; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA005213,Steel Rebar,Structural,Reinforcement,Structure,Intermediate,Industrial,12,80,Premium,Premium Finish,Low,Sustainability,Medium,0,1,40,500,15,35,30,40,72,50,50,1600,50,1,1,1,1,1,1,1,1,90,PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity
GCA005214,Steel Rebar,Structural,Reinforcement,Structure,Intermediate,Industrial,42,500,Premium,Premium Finish,Low,Sustainability,Medium,0,1,40,500,15,35,30,40,72,50,50,1600,50,1,1,1,1,1,1,1,1,70,PASS:sector_compatible_industrial; FAIL:floors_42_exceeds_material_limit_40
GCA005215,Timber Door,Openings,Door,Superstructure,Intermediate,Commercial,8,1500,Premium,Low Maintenance,Medium,Cost,Medium,0,1,10,0,68,38,58,38,50,49,55,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; INFO:low-cost_material_possibly_underspec_for_premium; FAIL:low_maintenance_pref_but_high_maintenance_material; FAIL:timber_door_moisture_damage_coastal_wet_zone; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA005216,Timber Door,Openings,Door,Superstructure,Intermediate,Commercial,12,500,Premium,Low Maintenance,Medium,Cost,Medium,0,1,10,0,68,38,58,38,50,49,55,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_commercial_sector; FAIL:floors_12_exceeds_material_limit_10; INFO:low-cost_material_possibly_underspec_for_premium; FAIL:low_maintenance_pref_but_high_maintenance_material; FAIL:timber_door_moisture_damage_coastal_wet_zone; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA005217,Timber Door,Openings,Door,Superstructure,Coastal,Residential,6,800,Low,Premium Finish,High,Performance,High,1,1,10,0,68,43,46,41,45,45,59,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; PASS:floors_within_material_capacity; WARN:premium_finish_pref_material_not_aesthetic_grade; FAIL:high_exposure_zone_moisture_resistance_inadequate; FAIL:high_exposure_zone_corrosion_resistance_inadequate; WARN:high_exposure_zone_durability_marginal; FAIL:timber_door_moisture_damage_coastal_wet_zone
GCA005218,Timber Door,Openings,Door,Superstructure,Coastal,Residential,18,5000,Low,Premium Finish,High,Performance,High,1,1,10,0,68,43,46,41,45,45,59,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; FAIL:floors_18_exceeds_material_limit_10; WARN:premium_finish_pref_material_not_aesthetic_grade; FAIL:high_exposure_zone_moisture_resistance_inadequate; FAIL:high_exposure_zone_corrosion_resistance_inadequate; WARN:high_exposure_zone_durability_marginal; FAIL:timber_door_moisture_damage_coastal_wet_zone
GCA005219,Aluminium Sliding Door,Openings,Door,Superstructure,Highland,Residential,25,500,Low,Balanced,High,Sustainability,Medium,0,0,40,0,36,90,90,45,88,88,62,1100,35,1,1,1,1,1,1,0,1,68,PASS:sector_compatible_residential; PASS:floors_within_material_capacity; WARN:high_carbon_material_vs_low_budget
GCA005220,Aluminium Sliding Door,Openings,Door,Superstructure,Highland,Residential,42,1500,Low,Balanced,High,Sustainability,Medium,0,0,40,0,36,90,90,45,88,88,62,1100,35,1,1,1,1,1,1,0,0,53,PASS:sector_compatible_residential; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget
GCA005221,Reinforced Concrete Grade 30,Structural,Cast-in-situ Concrete,Structure,Coastal,Commercial,6,3000,Low,Low Maintenance,Low,Cost,High,1,1,20,30,35,80,58,92,80,87,40,320,60,1,1,1,1,1,1,1,1,100,PASS:coastal_rated_material; PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; PASS:low_maintenance_material_matches_preference
GCA005222,Reinforced Concrete Grade 30,Structural,Cast-in-situ Concrete,Structure,Coastal,Commercial,30,120,Low,Low Maintenance,Low,Cost,High,1,1,20,30,35,80,58,92,80,87,40,320,60,1,1,1,1,1,1,1,1,57,PASS:coastal_rated_material; PASS:sector_compatible_commercial; FAIL:floors_30_exceeds_material_limit_20; PASS:low_maintenance_material_matches_preference
GCA005223,Reinforced Concrete Grade 20,Structural,Cast-in-situ Concrete,Structure,Intermediate,Commercial,2,120,Low,Balanced,Low,Durability,Medium,0,1,5,20,35,70,65,90,79,80,45,250,40,1,1,1,1,1,1,1,1,100,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA005224,Reinforced Concrete Grade 20,Structural,Cast-in-situ Concrete,Structure,Intermediate,Commercial,20,800,Low,Balanced,Low,Durability,Medium,0,1,5,20,35,70,65,90,79,80,45,250,40,1,1,1,1,1,1,1,0,15,PASS:sector_compatible_commercial; FAIL:floors_20_exceeds_material_limit_5; FAIL:structural_grade_insufficient_for_floor_count; FAIL:high_rise_requires_min_grade_30_concrete
GCA005225,Lime Cement Render,Finishing,Render,Finishing,Wet Zone,Industrial,4,200,Medium,Balanced,High,Durability,Medium,0,1,40,3,52,64,62,78,64,68,69,55,25,0,1,1,1,1,0,0,1,58,FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; PASS:material_meets_high_sustainability_priority
GCA005226,Lime Cement Render,Finishing,Render,Finishing,Wet Zone,Industrial,42,3000,Medium,Balanced,High,Durability,Medium,0,1,40,3,52,64,62,78,64,68,69,55,25,0,1,1,1,1,0,0,0,38,FAIL:not_recommended_for_industrial_sector; FAIL:floors_42_exceeds_material_limit_40; PASS:material_meets_high_sustainability_priority
GCA005227,Structural Steel,Structural,Ferrous Metal,Structure,Intermediate,Industrial,10,200,Low,Low Maintenance,Low,Performance,Medium,0,1,40,250,20,40,30,38,70,49,55,1800,50,0,0,1,1,0,1,1,0,22,FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity; WARN:high_carbon_material_vs_low_budget; FAIL:low_maintenance_pref_but_high_maintenance_material
GCA005228,Structural Steel,Structural,Ferrous Metal,Structure,Intermediate,Industrial,42,5000,Low,Low Maintenance,Low,Performance,Medium,0,1,40,250,20,40,30,38,70,49,55,1800,50,0,0,1,1,0,1,1,0,2,FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_industrial; FAIL:floors_42_exceeds_material_limit_40; WARN:high_carbon_material_vs_low_budget; FAIL:low_maintenance_pref_but_high_maintenance_material
GCA005229,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Commercial,2,200,Medium,Premium Finish,Low,Durability,Medium,0,1,3,20,72,76,85,90,87,70,70,120,60,1,1,1,1,1,0,0,1,71,FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA005230,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Commercial,7,200,Medium,Premium Finish,Low,Durability,Medium,0,1,3,20,72,76,85,90,87,70,70,120,60,1,1,1,1,1,0,0,0,46,FAIL:not_recommended_for_commercial_sector; FAIL:floors_7_exceeds_material_limit_3; PASS:carbon_cost_matches_budget_tier
GCA005231,Ceramic Tile,Finishing,Ceramic Floor/Wall,Finishing,Intermediate,Commercial,20,1500,Low,Premium Finish,Medium,Durability,Medium,0,1,40,15,38,78,78,88,76,80,50,80,30,1,1,1,1,1,1,0,1,93,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity
GCA005232,Ceramic Tile,Finishing,Ceramic Floor/Wall,Finishing,Intermediate,Commercial,42,1500,Low,Premium Finish,Medium,Durability,Medium,0,1,40,15,38,78,78,88,76,80,50,80,30,1,1,1,1,1,1,0,1,73,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40
GCA005233,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Highland,Commercial,2,5000,Low,Premium Finish,High,Cost,Medium,0,0,2,3,76,35,60,78,53,52,92,28,25,0,0,1,0,1,0,0,0,35,FAIL:material_not_suitable_highland; FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; PASS:material_meets_high_sustainability_priority
GCA005234,Stabilized Earth Block,Wall Systems,Earth Block,Superstructure,Highland,Commercial,7,500,Low,Premium Finish,High,Cost,Medium,0,0,2,3,76,35,60,78,53,52,92,28,25,0,0,1,0,1,0,0,0,5,FAIL:material_not_suitable_highland; FAIL:not_recommended_for_commercial_sector; FAIL:floors_7_exceeds_material_limit_2; PASS:material_meets_high_sustainability_priority
GCA005235,Precast Concrete,Structural,Precast,Structure,Coastal,Industrial,3,500,Medium,Low Maintenance,High,Sustainability,High,1,1,15,35,38,83,58,92,80,89,59,260,60,1,1,1,1,1,1,1,1,100,PASS:coastal_rated_material; PASS:sector_compatible_industrial; PASS:floors_well_within_material_capacity; PASS:carbon_cost_matches_budget_tier; PASS:low_maintenance_material_matches_preference
GCA005236,Precast Concrete,Structural,Precast,Structure,Coastal,Industrial,30,10000,Medium,Low Maintenance,High,Sustainability,High,1,1,15,35,38,83,58,92,80,89,59,260,60,1,1,1,1,1,1,1,1,60,PASS:coastal_rated_material; PASS:sector_compatible_industrial; FAIL:floors_30_exceeds_material_limit_15; PASS:carbon_cost_matches_budget_tier; PASS:low_maintenance_material_matches_preference
GCA005237,Timber Door,Openings,Door,Superstructure,Dry Zone,Residential,5,500,Medium,Premium Finish,Low,Sustainability,Low,0,0,10,0,68,35,58,38,54,45,55,70,18,0,0,1,1,1,0,0,1,77,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity; WARN:premium_finish_pref_material_not_aesthetic_grade
GCA005238,Timber Door,Openings,Door,Superstructure,Dry Zone,Residential,20,800,Medium,Premium Finish,Low,Sustainability,Low,0,0,10,0,68,35,58,38,54,45,55,70,18,0,0,1,1,1,0,0,0,27,PASS:sector_compatible_residential; FAIL:floors_20_exceeds_material_limit_10; WARN:premium_finish_pref_material_not_aesthetic_grade
GCA005239,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Industrial,3,80,Medium,Low Maintenance,Low,Cost,Medium,0,1,3,20,72,76,85,90,83,74,70,120,60,1,1,1,1,1,0,0,0,49,FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; WARN:clay_tile_not_typical_for_industrial_roofing
GCA005240,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Wet Zone,Industrial,8,350,Medium,Low Maintenance,Low,Cost,Medium,0,1,3,20,72,76,85,90,83,74,70,120,60,1,1,1,1,1,0,0,0,19,FAIL:not_recommended_for_industrial_sector; FAIL:floors_8_exceeds_material_limit_3; PASS:carbon_cost_matches_budget_tier; WARN:clay_tile_not_typical_for_industrial_roofing
GCA005241,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Highland,Commercial,3,80,Medium,Balanced,Medium,Sustainability,Medium,0,0,3,20,78,72,85,90,88,70,70,120,60,1,1,1,1,1,0,0,1,66,FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA005242,Clay Roof Tile,Roofing,Ceramic Tile,Roof,Highland,Commercial,4,200,Medium,Balanced,Medium,Sustainability,Medium,0,0,3,20,78,72,85,90,88,70,70,120,60,1,1,1,1,1,0,0,0,56,FAIL:not_recommended_for_commercial_sector; FAIL:floors_4_exceeds_material_limit_3; PASS:carbon_cost_matches_budget_tier
GCA005243,Structural Steel,Structural,Ferrous Metal,Structure,Dry Zone,Commercial,15,500,Premium,Premium Finish,Medium,Sustainability,Low,0,0,40,250,20,37,30,35,74,45,55,1800,50,0,0,1,1,0,1,1,1,72,PASS:sector_compatible_commercial; PASS:floors_well_within_material_capacity; WARN:premium_finish_pref_material_not_aesthetic_grade
GCA005244,Structural Steel,Structural,Ferrous Metal,Structure,Dry Zone,Commercial,42,350,Premium,Premium Finish,Medium,Sustainability,Low,0,0,40,250,20,37,30,35,74,45,55,1800,50,0,0,1,1,0,1,1,1,52,PASS:sector_compatible_commercial; FAIL:floors_42_exceeds_material_limit_40; WARN:premium_finish_pref_material_not_aesthetic_grade
GCA005245,Timber Door,Openings,Door,Superstructure,Wet Zone,Industrial,7,800,Medium,Balanced,High,Performance,Medium,0,1,10,0,68,42,58,41,48,45,59,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity; FAIL:timber_door_moisture_damage_coastal_wet_zone
GCA005246,Timber Door,Openings,Door,Superstructure,Wet Zone,Industrial,20,10000,Medium,Balanced,High,Performance,Medium,0,1,10,0,68,42,58,41,48,45,59,70,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; FAIL:floors_20_exceeds_material_limit_10; FAIL:timber_door_moisture_damage_coastal_wet_zone
GCA005247,AAC Block,Wall Systems,Lightweight Block,Superstructure,Dry Zone,Industrial,3,350,Low,Premium Finish,Low,Durability,Medium,0,0,5,4,82,42,70,88,70,78,68,110,40,0,0,1,1,1,1,0,0,40,FAIL:not_recommended_for_industrial_sector; PASS:floors_within_material_capacity
GCA005248,AAC Block,Wall Systems,Lightweight Block,Superstructure,Dry Zone,Industrial,15,5000,Low,Premium Finish,Low,Durability,Medium,0,0,5,4,82,42,70,88,70,78,68,110,40,0,0,1,1,1,1,0,0,0,FAIL:not_recommended_for_industrial_sector; FAIL:floors_15_exceeds_material_limit_5
GCA005249,uPVC Window,Openings,Window Frame,Superstructure,Highland,Commercial,10,350,Low,Balanced,Medium,Cost,Medium,0,0,15,0,71,88,92,32,78,90,38,600,30,1,1,1,1,1,1,0,1,88,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; INFO:uPVC_good_thermal_performance_highland
GCA005250,uPVC Window,Openings,Window Frame,Superstructure,Highland,Commercial,20,200,Low,Balanced,Medium,Cost,Medium,0,0,15,0,71,88,92,32,78,90,38,600,30,1,1,1,1,1,1,0,1,58,PASS:sector_compatible_commercial; FAIL:floors_20_exceeds_material_limit_15; INFO:uPVC_good_thermal_performance_highland
GCA005251,Timber Window,Openings,Window Frame,Superstructure,Wet Zone,Residential,2,800,Low,Low Maintenance,Medium,Sustainability,Medium,0,1,5,0,72,42,58,42,46,44,52,80,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity; FAIL:low_maintenance_pref_but_high_maintenance_material; FAIL:timber_window_warps_rots_in_coastal_wet_climate; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA005252,Timber Window,Openings,Window Frame,Superstructure,Wet Zone,Residential,12,350,Low,Low Maintenance,Medium,Sustainability,Medium,0,1,5,0,72,42,58,42,46,44,52,80,18,0,0,1,1,1,0,0,0,0,FAIL:material_not_suitable_wet_zone; PASS:sector_compatible_residential; FAIL:floors_12_exceeds_material_limit_5; FAIL:low_maintenance_pref_but_high_maintenance_material; FAIL:timber_window_warps_rots_in_coastal_wet_climate; WARN:short_service_life_incompatible_with_low_maintenance_pref
GCA005253,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Coastal,Industrial,1,1500,Low,Premium Finish,High,Durability,High,1,1,3,25,65,73,68,88,79,72,59,150,50,1,1,1,1,1,0,0,0,45,PASS:coastal_rated_material; FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; WARN:clay_tile_not_typical_for_industrial_roofing
GCA005254,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Coastal,Industrial,10,1500,Low,Premium Finish,High,Durability,High,1,1,3,25,65,73,68,88,79,72,59,150,50,1,1,1,1,1,0,0,0,0,PASS:coastal_rated_material; FAIL:not_recommended_for_industrial_sector; FAIL:floors_10_exceeds_material_limit_3; WARN:clay_tile_not_typical_for_industrial_roofing
GCA005255,Gypsum Board,Finishing,Dry Lining,Finishing,Intermediate,Industrial,10,200,Low,Premium Finish,Medium,Performance,Medium,0,1,40,1,60,28,52,75,48,60,58,85,20,0,0,1,1,1,1,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; FAIL:gypsum_board_moisture_damage_in_humid_climate
GCA005256,Gypsum Board,Finishing,Dry Lining,Finishing,Intermediate,Industrial,42,5000,Low,Premium Finish,Medium,Performance,Medium,0,1,40,1,60,28,52,75,48,60,58,85,20,0,0,1,1,1,1,0,0,0,FAIL:material_not_suitable_wet_zone; FAIL:not_recommended_for_industrial_sector; FAIL:floors_42_exceeds_material_limit_40; FAIL:gypsum_board_moisture_damage_in_humid_climate
GCA005257,Lime Cement Render,Finishing,Render,Finishing,Coastal,Industrial,12,800,Low,Balanced,Low,Durability,High,1,1,40,3,52,65,50,78,61,68,65,55,25,0,1,1,1,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:not_recommended_for_industrial_sector; PASS:floors_well_within_material_capacity; WARN:high_exposure_zone_durability_marginal; WARN:lime_render_vulnerable_to_coastal_salt_attack
GCA005258,Lime Cement Render,Finishing,Render,Finishing,Coastal,Industrial,42,3000,Low,Balanced,Low,Durability,High,1,1,40,3,52,65,50,78,61,68,65,55,25,0,1,1,1,1,0,0,0,0,FAIL:material_not_rated_for_coastal_exposure; FAIL:not_recommended_for_industrial_sector; FAIL:floors_42_exceeds_material_limit_40; WARN:high_exposure_zone_durability_marginal; WARN:lime_render_vulnerable_to_coastal_salt_attack
GCA005259,Reinforced Concrete Grade 30,Structural,Cast-in-situ Concrete,Structure,Dry Zone,Commercial,15,500,Medium,Balanced,High,Sustainability,Low,0,0,20,30,35,72,70,92,89,83,44,320,60,1,1,1,1,1,1,1,1,65,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier; FAIL:high_sustainability_priority_but_low_score_material
GCA005260,Reinforced Concrete Grade 30,Structural,Cast-in-situ Concrete,Structure,Dry Zone,Commercial,30,10000,Medium,Balanced,High,Sustainability,Low,0,0,20,30,35,72,70,92,89,83,44,320,60,1,1,1,1,1,1,1,0,20,PASS:sector_compatible_commercial; FAIL:floors_30_exceeds_material_limit_20; PASS:carbon_cost_matches_budget_tier; FAIL:high_sustainability_priority_but_low_score_material
GCA005261,Lime Cement Render,Finishing,Render,Finishing,Highland,Commercial,30,80,Premium,Low Maintenance,Medium,Sustainability,Medium,0,0,40,3,58,60,62,78,65,72,65,55,25,0,1,1,1,1,0,0,0,45,FAIL:not_recommended_for_commercial_sector; PASS:floors_within_material_capacity; INFO:low-cost_material_possibly_underspec_for_premium
GCA005262,Lime Cement Render,Finishing,Render,Finishing,Highland,Commercial,42,350,Premium,Low Maintenance,Medium,Sustainability,Medium,0,0,40,3,58,60,62,78,65,72,65,55,25,0,1,1,1,1,0,0,0,30,FAIL:not_recommended_for_commercial_sector; FAIL:floors_42_exceeds_material_limit_40; INFO:low-cost_material_possibly_underspec_for_premium
GCA005263,Insulated Sandwich Panels,Envelope Systems,Wall Panel,Facade,Dry Zone,Commercial,12,120,Medium,Premium Finish,Medium,Performance,Low,0,0,15,0,85,75,65,65,74,75,58,700,30,0,1,1,1,0,1,1,1,85,PASS:sector_compatible_commercial; PASS:floors_within_material_capacity; PASS:carbon_cost_matches_budget_tier
GCA005264,Insulated Sandwich Panels,Envelope Systems,Wall Panel,Facade,Dry Zone,Commercial,18,350,Medium,Premium Finish,Medium,Performance,Low,0,0,15,0,85,75,65,65,74,75,58,700,30,0,1,1,1,0,1,1,1,65,PASS:sector_compatible_commercial; FAIL:floors_18_exceeds_material_limit_15; PASS:carbon_cost_matches_budget_tier
GCA005265,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Wet Zone,Residential,1,3000,Low,Premium Finish,Low,Sustainability,Medium,0,1,3,25,65,72,80,88,78,72,55,150,50,1,1,1,1,1,0,0,1,85,PASS:sector_compatible_residential; PASS:floors_well_within_material_capacity
GCA005266,Concrete Roof Tile,Roofing,Concrete Tile,Roof,Wet Zone,Residential,25,1500,Low,Premium Finish,Low,Sustainability,Medium,0,1,3,25,65,72,80,88,78,72,55,150,50,1,1,1,1,1,0,0,0,35,PASS:sector_compatible_residential; FAIL:floors_25_exceeds_material_limit_3
